LeadCreated,VendorLeadID,CallStatus,WidgetName,PublisherZoneName,PublisherCampaignName,AddressScore,PhoneScore,AdvertiserCampaignName,State,DebtLevel,Partner,ReferralDomain,MarketingCampaign,AdGroup,Keyword,SearchQuery,QualityGroup,GoodLeadFlag,ClosedLeadFlag,Month,Quarter,Year
07-06-2009,CD740C0E-4466-4F33-8DC3-2ECEC180B267,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,CA,15001-20000,yahoo,search.yahoo.com,DebtReductionInc,Debt Consolidation,Unknown,debit consolidators in california,Unknown,0,0,2009-06,2009Q2,2009
25-07-2009,6C642394-68C6-47B6-8973-3CCF37C8A845,Unknown,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,CA,15001-20000,yahoo,search.yahoo.com,DebtReductionInc,Debt Consolidation,Unknown,debt consolidation with a non-profit agency,Unknown,0,0,2009-07,2009Q3,2009
08-09-2009,0AF52C80-1AF8-49F3-A8A1-A3CCF9A67ED8,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,2,creditsolutions-branded-shortform,OR,20001-30000,yahoo,www.kidica.com,DebtReductionInc,Student Debt - high volume,Unknown,Unknown,Unknown,0,0,2009-09,2009Q3,2009
11-07-2009,gNDxSZr6rUyvD1YMtFkBPw,Contacted - Invalid Profile,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,5,creditsolutions-branded-shortform,MI,15001-20000,Google,googleads.g.doubleclick.net,DebtReductionInc,Student Debt,Unknown,Unknown,Bad,0,0,2009-07,2009Q3,2009
17-06-2009,64DEFB32-8369-4BA0-A474-A92B0444080E,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,NY,More_than_100000,yahoo,Unknown,DebtReductionInc,Debt Consolidation,Unknown,Unknown,Unknown,0,0,2009-06,2009Q2,2009
09-06-2009,8ADBBDA6-EDBA-4429-B6EF-D3F0BDF393CF,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,FL,20001-30000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,florida debt relief center,Unknown,0,0,2009-06,2009Q2,2009
07-06-2009,tDNchl3WUE_o161Qa00ZvA,Unable to contact - Bad Contact Information,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,TX,50001-70000,google,search.mywebsearch.com,Debt General,Debt Program,National debt program,Unknown,Bad,0,0,2009-06,2009Q2,2009
09-07-2009,htJ8gTYJw0KKRJi-1KyR2w,Contacted - Doesn't Qualify,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,5,Debt Settlement1 Master,IN,More_than_100000,yahoo,Unknown,DebtReductionInc,Debt Consolidation - high volume,Unknown,Unknown,Bad,0,0,2009-07,2009Q3,2009
27-06-2009,P_HHyyt_UEaIbBI_icqwMw,Unable to contact - Bad Contact Information,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,2,creditsolutions-branded-shortform,CA,70001-90000,google,www.google.com,Debt General,Debt Negotiation,Debt negotiation lawyer,"debt settlement attorney, ca",Bad,0,0,2009-06,2009Q2,2009
23-05-2009,AF77A6A5-F0D9-4E5B-9DBB-2C9CBA3A584D,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,NY,More_than_100000,yahoo,www.findstuff.com,DebtReductionInc,Debt Consolidation,Unknown,Unknown,Unknown,0,0,2009-05,2009Q2,2009
12-06-2009,dsdgBWdRbk2GZAUPGfdZ6Q,Closed,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,PA,30001-50000,Google,googleads.g.doubleclick.net,DebtReductionInc,Credit Card Debt - high volume,Unknown,Unknown,Closed,1,1,2009-06,2009Q2,2009
26-06-2009,5AB15A47-EEC1-4D6E-88A1-1A8FBF0920DE,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,5,creditsolutions-branded-shortform,IL,20001-30000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,obama debt relief,Unknown,0,0,2009-06,2009Q2,2009
02-09-2009,C2607916-0D5D-4655-958A-8B9F87EEE268,Unknown,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,NY,More_than_100000,AdKnowledge,Unknown,Financial Services,Consolidate,Unknown,Unknown,Unknown,0,0,2009-09,2009Q3,2009
25-09-2009,PyOwuBzHfUCHAgsFVX2SJQ,Closed,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,5,creditsolutions-branded-shortform,NY,20001-30000,yahoo,search.dnsassist.verizon.net,DebtReductionInc,Credit Card Consolidation,Unknown,www.debtconsolidation.com,Closed,1,1,2009-09,2009Q3,2009
23-09-2009,5A290BC2-8FCE-4A9C-B723-BAA18CD092B9,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,5,creditsolutions-branded-shortform,WA,10001-15000,Google,ezinearticles.com,DebtReductionInc,Credit Card Debt - high volume,Unknown,Unknown,Unknown,0,0,2009-09,2009Q3,2009
14-05-2009,FF49D65B-BF0B-448C-BB16-958FD57E9E8D,Unknown,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,FL,More_than_100000,google,www.ask.com,Credit,How,How to reduce interest on credit cards,How to reduce interest rates on credit cards,Unknown,0,0,2009-05,2009Q2,2009
18-06-2009,B40ADA6E-92A1-43A6-BB1F-0F290B128918,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,MT,7500-10000,Google,googleads.g.doubleclick.net,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-06,2009Q2,2009
09-06-2009,51B2D914-A169-439F-9775-75625EBD3577,Unknown,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,MT,15001-20000,yahoo,search.yahoo.com,state,Filing Bankrupcy,Unknown,Montana Bankruptcy,Unknown,0,0,2009-06,2009Q2,2009
25-04-2009,DE1CD8C2-B380-4A43-A95D-4A39C2BF2108,Unknown,w-300250-DebtReduction1-2DC-BlueMeter,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,CO,20001-30000,yahoo,Unknown,DebtReductionInc,General Debt,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
30-07-2009,E72F86E0-ABF0-4D29-A3CF-3A7247E42F3A,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,2,creditsolutions-branded-shortform,MT,30001-50000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,debt help 24,Unknown,0,0,2009-07,2009Q3,2009
14-07-2009,F172EDE7-67D9-423E-AF24-5D53140090F7,Unknown,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,LA,15001-20000,Google,googleads.g.doubleclick.net,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-07,2009Q3,2009
09-05-2009,5209C341-145A-4531-9085-AF8818496CA9,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,MO,7500-15000,yahoo,www.findstuff.com,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-05,2009Q2,2009
09-06-2009,B592FE11-EF83-43B3-8267-DFDEA97567AF,Unknown,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,MI,30001-50000,yahoo,search.yahoo.com,DebtReductionInc,Bankruptcy - high volume,Unknown,bankruptcy,Unknown,0,0,2009-06,2009Q2,2009
10-06-2009,6AED2B72-E154-46D4-9467-73A65E02E574,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,AR,7500-10000,Google,www.ehow.com,DebtReductionInc,Credit Card Debt - high volume,Unknown,Unknown,Unknown,0,0,2009-06,2009Q2,2009
03-08-2009,34AB1A03-8ADB-4394-8997-3089A589C5CD,Unknown,w-302252-DebtReduction1-1DC-yellowarrow,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,FL,More_than_100000,Google,googleads.g.doubleclick.net,DebtReductionInc,Credit Card Debt - high volume,Unknown,http://lopup.com,Unknown,0,0,2009-08,2009Q3,2009
24-04-2009,cfUFT5WU10C6JRlA049U1A,EP Confirmed,w-300250-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NY,7500-15000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,how can i fix my debts,Good,1,0,2009-04,2009Q2,2009
23-04-2009,9C75E21A-2D23-49F6-B419-7829C46FBAEA,Unknown,w-300250-DebtReduction1-2DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,NY,7500-15000,yahoo,flamingdesire.com,DebtReductionInc,Debt Reduction,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
10-06-2009,XnhZ2SNBj0uLtoOnPpR6oQ,Contacted - Doesn't Qualify,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NY,10001-15000,google,www.google.com,Debt General,Student Debt,Student loan default,private student loan default help,Bad,0,0,2009-06,2009Q2,2009
25-07-2009,EE6423A7-F3FC-40A7-8A29-5392D0FB15EE,Unknown,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,VA,90000-100000,Google,www.soyouwanna.com,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-07,2009Q3,2009
02-09-2009,B796DBB8-7A97-426E-84C4-93E09DECEA57,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,5,3,Debt Settlement1 Master,MD,20001-30000,AdKnowledge,us.mg4.mail.yahoo.com,Financial Services,Consolidate,Unknown,Unknown,Unknown,0,0,2009-09,2009Q3,2009
14-05-2009,6A630480-E8BB-4ABB-BF32-889A57A94715,Unknown,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,PA,15001-20000,AdKnowledge,Unknown,Financial Services,Consolidate,Unknown,Unknown,Unknown,0,0,2009-05,2009Q2,2009
24-08-2009,57E9FE7B-0A2B-4ECE-994F-637D0FA37649,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,5,creditsolutions-branded-shortform,AL,10001-15000,Google,www.wikihow.com,DebtReductionInc,Credit Card Debt - high volume,Unknown,Unknown,Unknown,0,0,2009-08,2009Q3,2009
18-04-2009,ED5584AC-4D80-45AE-AC3B-A2063A260C88,Unknown,w-300250-DebtReduction1-1DC-BlueMeter,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,CA,20001-30000,Google,ezinearticles.com,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
28-04-2009,66E1117D-E2CE-42DB-90CD-DEC642921B1B,Unknown,w-300250-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,CA,7500-15000,google,searchportal.information.com,Debt General,Student Debt,Student loan default,Unknown,Unknown,0,0,2009-04,2009Q2,2009
30-05-2009,K1lOkanF_0Cl3IUKHvbxbw,Closed,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,HI,10001-15000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Unsecured debt,unsecured debt,Closed,1,1,2009-05,2009Q2,2009
15-06-2009,RSIuDlGVLk_O1mN5KGSs0A,EP Confirmed,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,CA,20001-30000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,credit card debt control,Good,1,0,2009-06,2009Q2,2009
15-07-2009,EED9F974-931E-48F4-A2A0-2C68F214B371,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,4,3,creditsolutions-branded-shortform,CA,More_than_100000,Google,www.soyouwanna.com,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-07,2009Q3,2009
20-04-2009,x13JqGzbzk_VXCaGFLoBIw,EP Sent,w-300250-DebtReduction1-1DC-Head3,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,CA,7500-15000,yahoo,losangeles.citysearch.com,DebtReductionInc,Stop Collections,Unknown,Unknown,Good,1,0,2009-04,2009Q2,2009
18-04-2009,B6409A64-3578-40DD-A8D4-8C9D4BACE0E0,Unknown,w-300250-DebtReduction1-1DC-Head2,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,CA,15001-20000,yahoo,search.yahoo.com,DebtReductionInc,Loan Default,Unknown,loans in default,Unknown,0,0,2009-04,2009Q2,2009
26-08-2009,9B639A5A-02FE-4273-8BE9-9983A29BFBFF,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,3,3,creditsolutions-branded-shortform,CA,7500-10000,Google,Unknown,DebtReductionInc,Lower Payments,Unknown,Unknown,Unknown,0,0,2009-08,2009Q3,2009
05-07-2009,ogreUXgeFEaJwh77B_frGA,EP Confirmed,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,3,creditsolutions-branded-shortform,CA,10001-15000,AdKnowledge,www.bing.com,Financial Services,Consolidate,Unknown,debt delttlementr on my own,Good,1,0,2009-07,2009Q3,2009
18-06-2009,D5HYJXifqU6TOyxjtYdDqA,Unable to contact - Bad Contact Information,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,HI,15001-20000,google,www.google.com,Debt General,Debt Strategies,Debt strategies,optimal debt resolution strategy,Bad,0,0,2009-06,2009Q2,2009
05-08-2009,0E40E2D9-0FD5-4E80-A49A-482380240852,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,2,creditsolutions-branded-shortform,MO,90000-100000,google,search.hp.my.aol.com,Debt Holding Tank,Holding Tank - Debt,National debt initiative,national debt initiative,Unknown,0,0,2009-08,2009Q3,2009
28-09-2009,gEpla0HZyUui1sG3sZ9MWg,Unable to contact - Bad Contact Information,w-302252-DebtReduction1-1DC-yellowarrow-dark,TopLeft-302252,DebtReductionInc,5,5,Debt Settlement1 Master,WV,20001-30000,yahoo,www.justclicklocal.com,DebtReductionInc,Debt Consolidation,Unknown,Unknown,Bad,0,0,2009-09,2009Q3,2009
08-05-2009,7616FAC5-1007-4502-BF1F-D4F244716CE9,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,NE,30001-50000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debt forgiveness,debt forgiveness,Unknown,0,0,2009-05,2009Q2,2009
10-04-2009,9BA1F81F-01E0-4683-9474-412EB1B3C60B,Unknown,w-300250-DebtReduction1-1DC-Head3,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NV,7500-15000,Google,googleads.g.doubleclick.net,DebtReductionInc,Lower Payments,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
05-05-2009,3AE1FD19-9BA8-489D-9C21-03B3A0DDDE83,Unknown,w-300250-DebtReduction1-1DC-BlueMeter,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NV,More_than_100000,yahoo,search.yahoo.com,DebtReductionInc,Chapter 13 Bankruptcy,Unknown,chapter13 bankruptcy,Unknown,0,0,2009-05,2009Q2,2009
11-04-2009,D19A6E8B-4863-4EFE-B070-CDCA1490BB11,Unknown,w-300250-DebtReduction1-1DC-BlueMeter,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NV,7500-15000,Google,en.allexperts.com,DebtReductionInc,Stop Collections,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
24-06-2009,K4IgBfldjEyHiCpUliSlvA,Closed,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,LA,30001-50000,google,googleads.g.doubleclick.net,Debt Consolidation,Consolidation,Consolidate credit card debt loan,Unknown,Closed,1,1,2009-06,2009Q2,2009
20-06-2009,Ntpnw4n4lEavsMKVBiSclQ,Closed,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,LA,10001-15000,Google,www.ehow.com,DebtReductionInc,Student Debt,Unknown,Unknown,Closed,1,1,2009-06,2009Q2,2009
08-05-2009,408B8098-0154-4C6E-80D9-553FA4F86406,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,AZ,More_than_100000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debt cures they don t want you to know about,debt cures they don't want you to know about,Unknown,0,0,2009-05,2009Q2,2009
24-07-2009,6317BEE4-0E18-4628-8F6C-1ECC64C56A05,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,3,creditsolutions-branded-shortform,AZ,30001-50000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Eliminate your debt,eliminate 80% of your debt,Unknown,0,0,2009-07,2009Q3,2009
06-05-2009,BBF55F65-6AF1-4222-93B5-2D44A970B2F8,Unknown,w-300250-DebtReduction1-1DC-Head3,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,AZ,50001-70000,google,www.google.com,Debt General,Student Debt,Student loan default,government grants for student loans in defalut,Unknown,0,0,2009-05,2009Q2,2009
09-06-2009,914CA079-4AB8-409F-82D9-5EF23FE8015B,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,IN,20001-30000,yahoo,search.yahoo.com,DebtReductionInc,Debt Consolidation,Unknown,secured debt settlement,Unknown,0,0,2009-06,2009Q2,2009
13-07-2009,3E32E64B-834B-447A-BC0E-6529583BABE2,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,5,3,creditsolutions-branded-shortform,VA,20001-30000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debtrescueusa,debtruscueusa.com,Unknown,0,0,2009-07,2009Q3,2009
26-05-2009,mrUDe3Joj0euMKNzmfe56w,Contacted - Doesn't Qualify,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,VA,10001-15000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debt cures,Debt Cures,Bad,0,0,2009-05,2009Q2,2009
19-07-2009,o7Sb20oRLE6nGDBAQYmYag,Contacted - Doesn't Qualify,w-302252-DebtReduction1-1DC-yellowarrow-blue,TopLeft-302252,DebtReductionInc,3,3,Debt Settlement1 Master,VA,10001-15000,Google,Unknown,DebtReductionInc,Student Debt,Unknown,Unknown,Bad,0,0,2009-07,2009Q3,2009
28-06-2009,D46CE32B-A5F2-4BC2-8C49-A7C05A7E6078,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,5,creditsolutions-branded-shortform,VA,10001-15000,google,ww2.cox.com,Debt Holding Tank,Holding Tank - Debt,American debt,Unknown,Unknown,0,0,2009-06,2009Q2,2009
19-06-2009,1BD2D83D-4CCB-4057-8E2B-D0B281BAA7D4,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,VA,20001-30000,google,www.ask.com,Debt Volume,Debt Misspell,Dbet,are ther any get out dbet companies that are lsgit?,Unknown,0,0,2009-06,2009Q2,2009
17-06-2009,29199E15-6C33-45F4-929C-9129DA55E20D,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,VA,20001-30000,yahoo,search.yahoo.com,DebtReductionInc,General Debt,Unknown,debt relief right away,Unknown,0,0,2009-06,2009Q2,2009
24-04-2009,8FDFD612-C968-41FA-93CC-6D5D405129B8,Unknown,w-300250-DebtReduction1-1DC-BlueMeter,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,VA,30001-50000,yahoo,finder.cox.net,DebtReductionInc,Credit Debt Consolidation,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
24-04-2009,9F56506F-DB43-41EB-B56C-16C01E37F190,Unknown,w-300250-DebtReduction1-1DC-Head3,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,VA,7500-15000,yahoo,finder.cox.net,DebtReductionInc,Credit Debt Consolidation,Unknown,Unknown,Unknown,0,0,2009-04,2009Q2,2009
26-08-2009,DEE031F7-DC6B-440D-A563-BF86EF14CEE7,Unknown,w-302252-DebtReduction1-1DC-yellowarrow,TopLeft-302252,DebtReductionInc,5,3,Debt Settlement1 Master,CA,10001-15000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,American debt specialists,American Debt specialists,Unknown,0,0,2009-08,2009Q3,2009
30-04-2009,F46BDEE6-D47F-494C-AD18-803D27713FA3,Unknown,w-300250-DebtReduction1-1DC-Head2,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,OK,15001-20000,yahoo,search.yahoo.com,DebtReductionInc,Stop Collections,Unknown,stop creditor harassment,Unknown,0,0,2009-04,2009Q2,2009
04-04-2009,42E886A3-2170-455B-B13B-6443970804D9,Unknown,w-300250-DebtReduction1-2DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,CA,7500-15000,google,www.google.com,Debt Volume_CA,Debt,Debt,WWW.LOWINCOME DEBT RELIF.COM,Unknown,0,0,2009-04,2009Q2,2009
13-05-2009,BC4ZTMci2ECNDlmMqOHFcg,EP Confirmed,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,NE,15001-20000,yahoo,search.yahoo.com,DebtReductionInc,Stop Collections,Unknown,collection agency harassment law,Good,1,0,2009-05,2009Q2,2009
25-09-2009,A89B0350-7E34-4D9A-890B-8FA31BAF9C77,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,5,3,Debt Settlement1 Master,LA,50001-70000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debt cures book,debt cures book,Unknown,0,0,2009-09,2009Q3,2009
09-09-2009,CE7FEEA9-9A77-4E34-AF5B-A474D4EE7BE4,Unknown,w-302252-DebtReduction1-1DC-yellowarrow,TopLeft-302252,DebtReductionInc,3,3,Debt Settlement1 Master,AR,30001-50000,yahoo,search.yahoo.com,DebtReductionInc,Student Debt,Unknown,foreclosure defaulted student loans,Unknown,0,0,2009-09,2009Q3,2009
02-06-2009,14735A42-3B38-4085-B6D6-C82663519C0E,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,,,creditsolutions-branded-shortform,AR,7500-10000,Google,www.sedoparking.com,DebtReductionInc,Student Debt,Unknown,Unknown,Unknown,0,0,2009-06,2009Q2,2009
08-06-2009,17E19DDB-7DE2-4ADF-A221-9DCDB64EAEF9,Unknown,w-302252-DebtReduction1-1DC,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,VA,30001-50000,google,www.google.com,Debt General,Student Debt,Defaulted student loans,defaulted student loans who to contact,Unknown,0,0,2009-06,2009Q2,2009
17-05-2009,710E64A9-8718-4F83-8B48-91E5D2938CE3,Unknown,w-302252-DebtReduction1-1DC-white,TopLeft-302252,DebtReductionInc,,,Debt Settlement1 Master,VA,7500-15000,google,search.aol.com,Debt General,Lower Payments,Credit card payments,Unknown,Unknown,0,0,2009-05,2009Q2,2009
24-08-2009,E51CF3AA-F2E1-4165-9B7F-6649791AB9A5,Unknown,w-302252-DebtReduction1-1DC-yellowarrow-dark,TopLeft-302252,DebtReductionInc,5,2,Debt Settlement1 Master,VA,10001-15000,google,www.google.com,Debt Holding Tank,Holding Tank - Debt,Debt bailout,government debt bailout,Unknown,0,0,2009-08,2009Q3,2009
29-08-2009,4814440B-CBAF-4AAF-8D0A-5D7AFAC0F2DD,Unknown,w-302252-DebtReduction1-1DC-CreditSolutions,TopLeft-302252,DebtReductionInc,1,5,creditsolutions-branded-shortform,NE,10001-15000,Google,www.ehow.com,DebtReductionInc,Credit Card Debt - high volume,Unknown,Unknown,Unknown,0,0,2009-08,2009Q3,2009
